user_snippet,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,x-axis__fft_peak,x-axis__hjorth_mobility,x-axis__hjorth_complexity,x-axis__rolling_mean,x-axis__rolling_std,x-axis__zero_crossing_rate,x-axis__spectral_energy,x-axis__spectral_entropy,x-axis__iqr,x-axis__coeff_var,x-axis__energy,x-axis_MAD,x-axis_range,x-axis_kurtosis,x-axis_skewness,y-axis__fft_peak,y-axis__hjorth_mobility,y-axis__hjorth_complexity,y-axis__rolling_mean,y-axis__rolling_std,y-axis__zero_crossing_rate,y-axis__spectral_energy,y-axis__spectral_entropy,y-axis__iqr,y-axis__coeff_var,y-axis__energy,y-axis_MAD,y-axis_range,y-axis_kurtosis,y-axis_skewness,z-axis__fft_peak,z-axis__hjorth_mobility,z-axis__hjorth_complexity,z-axis__rolling_mean,z-axis__rolling_std,z-axis__zero_crossing_rate,z-axis__spectral_energy,z-axis__spectral_entropy,z-axis__iqr,z-axis__coeff_var,z-axis__energy,z-axis_MAD,z-axis_range,z-axis_kurtosis,z-axis_skewness,sma,corr_xy,corr_xz,corr_yz,jerk_x_mean,jerk_x_std,jerk_y_mean,jerk_y_std,jerk_z_mean,jerk_z_std
8448_19,-348.62999999999994,-3.31,-3.4862999999999995,100.0,2.4954633457536497,6.22733731,4.28737973592263,0.72,12.79,-12.79,885.4500000000002,7.93,8.854500000000002,100.0,2.7385720275355183,7.49977675,9.268330324281711,18.09,18.09,5.18,-138.08000000000004,-1.69,-1.3808000000000005,100.0,2.032870718958783,4.132563360000001,2.457472685504358,4.82,7.08,-7.08,348.63,1.1225274401743885,1.4606457313357568,-3.4703,1.7716127737570562,0.08,660.648426873051,4.534243785147693,2.9775000000000005,-0.7157913391715143,1838.1625000000001,1.873404,13.51,2.8635922138612084,-1.2590799016099092,885.45,1.0949440567128106,1.4635201179254893,8.896658333333333,2.194157583115165,0.0,994.9194664017135,4.431258146538493,2.9974999999999996,0.30928590293472447,8590.194699999998,2.1348900000000004,12.91,1.129902721642802,1.2865600657145644,138.07999999999998,0.9094439770610044,1.8028306012827175,-1.3777450000000002,1.2700683261522785,0.18,456.85841045733514,4.714278504164605,2.8075,-1.4722412506943674,603.9172,1.6111200000000003,11.9,0.2507474814359649,0.29164494734330454,14.403400000000003,-0.20947093491461616,-0.3350517109818494,-0.06894937472160137,-0.00027878787878787863,0.056306755919402124,-0.0006262626262626269,0.060273756933850786,-0.00010101010101010138,0.037161915703818015
8448_20,-243.35,-2.68,-2.4335000000000004,100.0,2.386277592821086,5.694320749999999,3.408260993527344,2.76,10.11,-10.11,906.87,8.54,9.0687,100.0,2.898843443513292,8.40329331,9.520746451828238,17.43,17.43,1.18,-164.68,-1.515,-1.6468,100.0,2.908670445409724,8.46036376,3.342501159311692,12.15,12.15,-11.41,243.35000000000002,0.8669044382400966,1.8595689773016209,-2.472758333333333,1.4628471271818462,0.17,601.2043672214655,4.735150566026147,3.45,-0.9805948604154864,1161.6243,1.9341500000000003,12.87,0.13010744409217834,-0.0011203136270492582,906.8699999999999,1.0113513554234526,1.4476065204265944,9.087386666666667,2.1809102686966093,0.0,1087.9730415216234,4.64730142488746,3.1174999999999997,0.31965369275786965,9064.461299999999,2.223214,16.25,0.6948044068796095,0.6917078054076476,164.68,0.8574749788275633,1.9362244666454165,-1.5894233333333332,1.6323091571572388,0.15,1412.6286770103475,4.201530909885985,2.9899999999999998,-1.7662560392334974,1117.2314000000001,2.034672,23.560000000000002,4.9420734400076824,0.5028713891713134,14.4034,-0.015331028672237195,-0.27251626344370483,0.13217720658668383,0.0009595959595959599,0.041581814010483095,-0.0005939393939393946,0.05893034720629866,-0.0006323232323232322,0.05013350021789364
8448_21,397.95,4.365,3.9795,100.0,5.553096501052364,30.83688075000001,6.831786076861599,14.67,14.67,-7.7,798.2,7.705,7.982,100.0,7.443103922423763,55.39979600000001,10.913849916505177,19.53,19.53,-4.44,107.33,1.365,1.0733,100.0,3.9154798058475535,15.33098211,4.059920565725394,9.15,9.15,-8.5,397.95000000000005,1.3396003161236771,1.2573854908275721,4.019045,5.29007423386466,0.22,3119.0535753266345,4.636586970758524,8.495,1.3954256818827402,4667.3301,4.67674,22.37,-0.9218176903851809,-0.2625221590363243,798.1999999999999,1.1494449833153193,1.314069709246961,8.098478333333336,7.4433782144260014,0.22,5692.3176719303965,3.7323705791660844,13.427499999999998,0.9324860839919522,11911.212000000001,6.6106799999999994,23.970000000000002,-1.3829426634990927,-0.003704901752132916,113.96149494457913,1.194341716928871,1.288778002966602,1.0412883333333338,3.675004825267788,0.38,1496.5346011261324,4.370264610335995,5.672499999999999,3.6480758463128247,1648.2954999999997,3.1609020000000005,17.65,-0.3499475143070052,-0.3843289873172289,17.986600000000006,0.642434886985887,0.10602753551659504,0.03174330520893401,-0.0010080808080808097,0.14952808166838702,-0.003157575757575752,0.17197049376400644,0.0006888888888888901,0.09399957112398281
8448_22,397.47,4.175,3.9747,100.0,2.5962651848376352,6.74059291,4.747508083194804,9.62,9.62,-1.42,913.99,8.35,9.1399,100.0,3.2714191094997287,10.70218299,9.70772656186813,18.85,18.85,2.45,141.09,1.06,1.4109,100.0,2.6505565811730945,7.025450190000002,3.0026803026629394,10.27,10.27,-3.17,397.46999999999997,1.1491818210555969,1.4003059025507805,4.060008333333333,2.114827071500266,0.1,665.595506745006,4.194762061790214,3.7975000000000003,0.6531977721180555,2253.8833,2.160018,11.04,-0.6989465320357442,0.16334785868065793,913.99,1.3529545414922348,1.3103703678893168,9.054033333333333,2.6004456390413226,0.0,1098.7546989301668,4.654450592168684,3.6275000000000004,0.35792723219069456,9423.9955,2.5060939999999996,16.400000000000002,0.5614178568502433,0.796144133107496,141.09,0.925494084419238,1.6147571427410692,1.4337266666666668,1.8312675650958463,0.27,730.944658757017,4.141832272585816,1.8449999999999998,1.8786282381267945,901.6089000000001,1.7859880000000001,13.44,2.7295145449313694,1.4848787025371597,15.1833,0.08326918701639786,-0.22222663863365097,0.10018832079520143,-0.000874747474747474,0.05997216583917311,0.001183838383838384,0.08896750366565949,-0.0001838383838383861,0.04930864801538563
8448_23,-243.65,-1.95,-2.4365,100.0,2.848483587805975,8.113858749999999,3.748385118954561,2.49,12.98,-12.98,921.3,8.12,9.213,100.0,3.720302810256176,13.840653,9.935794985807629,18.58,18.58,3.11,-144.07999999999998,-1.44,-1.4408,100.0,2.6899288763831657,7.235717360000001,3.0514950434172428,8.47,8.47,-8.08,243.65,1.3240444936300042,1.3219104713538203,-2.45808,2.186304067608003,0.31,804.4474031364316,5.077391374852807,3.25,-1.1690882773675253,1405.0391,2.12461,15.47,2.423406074135934,-1.261470935288105,921.3,1.114079847695114,1.4364467727872203,9.137291666666668,2.988537408228735,0.0,929.8825468034751,4.9005153041846645,4.357499999999999,0.40381013896192075,9872.0022,2.9478600000000004,15.469999999999999,-0.0017291917273762891,0.913124828295358,144.08,0.8879710087452106,1.5689835096329374,-1.3658333333333335,1.7631071851845113,0.15,604.075561601897,4.5155400515142,2.9875000000000003,-1.8669689591776555,931.1622,1.9998000000000002,16.55,1.2643943976926302,0.2108300667342923,14.3541,-0.09902317322785452,-0.2183867835567668,-0.18136645641269328,0.0008202020202020195,0.07581034014358767,0.00163232323232323,0.08331173396235798,-0.0015111111111111115,0.048012003736626487
8448_24,385.24,4.154999999999999,3.8524,100.0,2.734787055695562,7.479060239999999,4.72440959274278,10.42,10.42,-1.76,904.95,8.39,9.0495,100.0,3.3584962036602035,11.279496749999998,9.652613480296411,18.01,18.01,1.14,155.06,0.72,1.5506,100.0,2.7805610297204413,7.73151964,3.1836896833705386,9.72,9.72,-2.96,385.24,1.305077259902875,1.306480395870147,3.816595,2.419805396732019,0.08,735.2293710699813,4.278599789554095,3.8975,0.7098917702459666,2232.0045999999998,2.293104,12.18,-0.7139507318254541,0.18576205628952308,904.95,1.3225262262044912,1.2975392946358264,9.09628,2.919910162159135,0.0,1103.5374239654966,4.226702037781333,3.9674999999999994,0.3711250570374279,9317.294700000002,2.6348400000000005,16.87,0.0999087144793318,0.4582820743713597,155.06,0.8386894596509028,1.62358930724641,1.5568300000000002,1.9609321474021135,0.27,679.444189222665,3.663939851657877,2.0,1.7932161935511681,1013.5880000000001,1.97838,12.68,1.4733516297575857,1.3231567840980185,15.053300000000002,0.11002267733159565,-0.12840035863980945,0.2086007962765383,0.0011616161616161632,0.0717416840738469,-0.0009737373737373742,0.08928146231046322,9.89898989898981e-05,0.046875509952672846
8448_25,-216.57,-2.39,-2.1657,100.0,2.338654422953507,5.46930451,3.187406626083343,2.64,9.19,-9.19,927.4400000000002,9.095,9.274400000000002,100.0,2.460237110524105,6.052766639999999,9.595168680122304,16.74,16.74,3.41,-138.39,-1.1,-1.3839,100.0,2.4208927671419067,5.860721789999999,2.78853025803917,3.15,9.81,-9.81,216.57,1.1099563775770283,1.4397169772358258,-2.2039416666666667,1.73150574162003,0.19,599.0192403773801,4.085535953537846,3.2375000000000003,-1.079860748466319,1015.9561000000001,1.8413300000000001,11.83,0.3179205152153459,-0.3444229850540822,927.4399999999999,1.2068013037819705,1.4344877636738762,9.234176666666665,1.8618846055536422,0.0,711.1630534714413,4.778532344157331,2.8774999999999995,0.26527183543130606,9206.726200000001,1.8197279999999998,13.329999999999998,1.0216172928149128,0.8050866524393049,138.39,0.7405832765457727,2.055626943289135,-1.3178549999999998,1.4417033131529795,0.23,650.1888525036518,3.6720545036238943,3.0825000000000005,-1.7493263726728134,777.5901,1.8726460000000003,12.96,1.1140976546740697,-0.9362953042503611,13.8852,-0.3648909758804066,-0.5549284136672901,0.13704167901860914,0.00013333333333333323,0.05217762979002641,0.0006343434343434343,0.05967946055761319,-0.0006202020202020202,0.03603804381454951
8448_26,-245.54,-1.95,-2.4554,100.0,2.655790812545296,7.05322484,3.616934337253028,2.34,14.48,-14.48,916.69,8.559999999999999,9.1669,100.0,3.2420686898953885,10.51100939,9.723325819903394,18.01,18.01,-0.3,-183.46,-1.71,-1.8346,100.0,2.067038664369876,4.27264884,2.7637666326953148,3.72,7.74,-7.74,245.54000000000002,1.3266484665348857,1.3061256087308863,-2.484455,2.056983913834626,0.26,881.7286520982533,5.118552711704121,3.2075,-1.0816122882403256,1308.2214,1.9951559999999997,16.82,3.530414260938911,-1.3172596527767648,916.69,1.2263685323550153,1.3716010398396203,9.09379,2.567944023403818,0.02,999.4068367830713,4.4707898772089525,3.4925000000000006,0.3536712181757615,9454.3065,2.4500319999999998,18.310000000000002,0.6982088965184565,0.7782613329381551,183.45999999999998,1.1002943972435617,1.5316142134533648,-1.7692783333333333,1.4724715990862176,0.1,315.28492549210426,5.022321892881024,2.4425,-1.1266971897797209,763.8406,1.581584,11.46,0.49934670217783106,-0.18984187491376228,14.113500000000002,-0.37683381881561334,-0.029047324471486967,-0.2727264568470046,0.0005636363636363631,0.0708209885207746,0.0017414141414141423,0.07991983484743076,-0.000858585858585859,0.04571609581079756
8448_27,371.92,3.3,3.7192,100.0,4.971440571906698,24.71522136,6.208676992725585,15.43,15.43,-6.28,821.2800000000001,7.78,8.212800000000001,100.0,7.060618397845899,49.85233216,10.830623989410768,19.57,19.57,-4.94,164.94,1.73,1.6494,100.0,2.841443935748161,8.07380364,3.2854716556378936,8.01,8.01,-5.52,371.91999999999996,1.3057737981223676,1.2812736216281064,3.617233333333333,4.701024617224159,0.29,2152.228936828987,4.294527060137618,7.955,1.3366962174410355,3854.7670000000007,4.2125840000000006,21.71,-0.7435769328453392,0.1556513876715825,821.28,1.1100284127907565,1.3186481140950854,8.192201666666666,7.058945075492924,0.21,4740.111552748951,3.2805281898039587,12.6325,0.8597090392857366,11730.2416,6.2085680000000005,24.51,-1.2890750242912319,0.06168345845919186,164.94,1.2858931890764904,1.1851467126125845,1.608518333333333,2.8170631426815294,0.33,690.5809082408822,4.175029916534864,4.1475,1.7227136751231729,1079.4324000000001,2.286812,13.53,-0.4096454150649098,-0.0704815901852205,16.465600000000002,0.6152032027194144,0.16473637573582256,-0.09575090618640116,0.00039595959595959345,0.1304855980436402,0.00014141414141413986,0.15753941627036797,0.00015353535353535466,0.07344400920089586
8448_28,-167.56,-1.92,-1.6756,100.0,2.172315962285413,4.718956639999999,2.743463504404606,3.79,6.93,-6.93,921.24,8.79,9.2124,100.0,3.084825155499093,9.516146240000005,9.715166493683986,18.31,18.31,2.53,-198.66,-1.355,-1.9866,100.0,2.580667053302305,6.659842440000001,3.256750220695471,2.11,12.26,-12.26,167.56,1.0436652184594981,1.6440493344084952,-1.7076216666666668,1.5281572391373415,0.16,598.259241726359,3.9826874219264115,2.4575,-1.2964406554579928,752.6592,1.6773520000000002,10.719999999999999,0.21738799889005955,0.2015911479002953,921.24,1.1711779528594053,1.4440449805575877,9.233861666666666,2.2593747875925136,0.0,1054.538432011038,4.817515415722721,3.170000000000001,0.33485575479778273,9438.446,2.3143839999999996,15.78,0.7429141557210728,0.8105015803740102,198.66000000000003,0.8312562024778772,1.8015959329855287,-1.9134366666666671,1.5292809540101882,0.17,626.711874090228,3.748827732644145,2.5225,-1.2990370750540143,1060.6422,1.8712559999999998,14.37,3.3159584752129847,-1.5483235126139687,13.784399999999998,-0.47743276335086776,-0.553322966677812,0.11963647893276795,0.0005636363636363635,0.045571809145534936,0.0004868686868686848,0.07262158825097306,-4.6464646464646396e-05,0.043120051613346186
8448_29,-292.35,-2.66,-2.9235,100.0,2.959161156476612,8.756634749999996,4.159746025901101,2.98,10.34,-10.34,912.62,8.14,9.1262,100.0,3.549211117981008,12.59689956,9.79205933397056,19.53,19.53,1.04,-139.54,-1.61,-1.3954,100.0,2.377419786238854,5.652124839999999,2.7566766223117285,5.33,7.55,-7.55,292.34999999999997,1.2521801422133902,1.3364949107979371,-3.0101166666666677,2.371408198258246,0.3,868.3015713986125,4.680081103210048,4.6875,-1.0121981038059216,1730.3487,2.42725,13.32,-0.28183154473788585,-0.30369464472425134,912.62,1.0066465048889346,1.367851020969489,9.07778,2.9232377866194055,0.0,1191.634941032254,4.600733012097472,4.487500000000001,0.3889034995924928,9588.442599999998,2.83906,18.490000000000002,0.12553562252810524,0.7494630347822274,139.54,1.0401753007652432,1.534717716542663,-1.3437666666666663,1.7637186161837732,0.24,747.0756111450285,4.87072335815679,2.4175000000000004,-1.7037550424529555,759.9266000000001,1.771168,12.879999999999999,0.6931623192278531,0.2564457416867249,14.655500000000002,-0.0651352607135983,-0.24009218142272454,-0.1676096741346734,0.0011292929292929298,0.07448131384193798,-0.0005959595959595962,0.07181597683753721,-0.0005797979797979788,0.04970779663618007
8448_30,361.2800000000001,3.26,3.612800000000001,100.0,5.370914834551001,28.846726160000003,6.472947551154729,16.09,16.09,-6.7,806.6999999999999,7.585,8.067,100.0,7.239783629363518,52.414467,10.839324517699431,19.53,19.53,-4.48,153.95999999999998,1.67,1.5396,100.0,3.197592819606649,10.224599840000002,3.5489389963762408,8.12,8.12,-5.05,361.28,1.355486545626402,1.2497270366729916,3.7519383333333334,5.104797858582996,0.23,2516.265773613192,4.411710942676656,8.8675,1.4866349741339127,4189.905000000001,4.542112,22.79,-0.913383908074124,0.04948744272602784,806.6999999999999,1.0815836259205567,1.2956721084570157,8.271659999999999,7.181934005561096,0.19,4804.272122251081,3.19305821443795,13.089999999999998,0.897456753361041,11749.0956,6.35668,24.01,-1.3186707318351998,0.03280842303960973,153.96,1.238013747803336,1.2114106991629139,1.5220233333333335,3.203604501188513,0.4,935.981403513423,4.330806182232569,4.5575,2.0768984279076705,1259.4968,2.655616,13.169999999999998,-0.6942231026649286,0.0029984657411452637,17.0096,0.607175772777534,0.2487492396044218,0.0092105790021308,-0.0011010101010100971,0.1463375408347617,-0.0021050505050505077,0.1573974531475039,0.0006181818181818188,0.0795721137433404
8448_31,395.61,4.119999999999999,3.9561,100.0,2.78477356171018,7.754963790000001,4.837942847946842,9.81,9.81,-2.26,906.14,8.41,9.0614,100.0,3.236868245696757,10.47731604,9.62217678074977,17.88,17.88,2.15,139.73000000000002,0.72,1.3973000000000002,100.0,2.513540473117551,6.317885710000001,2.875818666049722,9.58,9.58,-2.72,395.61,1.1966337159697562,1.3645204239251894,3.861845,2.3797280033608077,0.13,750.5987535045838,4.241087388523785,3.6475000000000004,0.7039189003589847,2340.5690999999997,2.2802559999999996,12.07,-0.5610677232618375,0.18395762183844694,906.14,1.2881832699868352,1.3387754367933542,9.024505,2.7038437742625465,0.0,1039.833788529787,4.133932252012418,3.0175,0.3572150270042992,9258.6286,2.4414839999999995,15.729999999999999,0.5564730296093043,0.784615649973359,139.73000000000002,0.8733582830680698,1.6173202867338137,1.4531549999999995,1.792965272828707,0.29,724.3331957223886,3.944652980657658,1.71,1.798855273110678,827.0333000000002,1.72649,12.3,2.1322352858711087,1.4873307985644284,14.990800000000002,0.029077663187859017,-0.1466473097424897,0.11762522829790681,0.000434343434343435,0.06698282029347459,0.0007333333333333328,0.08381367984579206,-0.0011070707070707075,0.04412547135988889
8448_32,-198.23,-2.5250000000000004,-1.9823,100.0,2.0114133612959817,4.04578371,2.824056833705724,3.17,6.17,-6.17,887.0699999999999,8.58,8.8707,100.0,2.5812738153865045,6.6629745100000015,9.238630472099208,17.01,17.01,4.06,-226.86000000000004,-1.59,-2.2686000000000006,100.0,2.5818969847768907,6.666192039999999,3.4369663949477305,1.73,12.6,-12.6,198.23,0.9725730531103399,1.8037599632092272,-1.91522,1.3018020204423737,0.2,397.96284101946094,3.6072806199311755,2.8575,-1.014686657567463,797.5296999999999,1.6676239999999998,9.34,-0.43866779431420255,0.49457891289899175,887.0699999999999,1.2923192140520696,1.3654717112556483,8.801713333333334,1.9425201765766085,0.0,712.4057276856407,4.769740405210924,2.807500000000001,0.2909887399400842,8535.2293,1.9177840000000004,12.950000000000003,0.8537852498318808,0.8231731777439729,226.86,0.5923173336062417,2.358376680111364,-2.3535433333333335,1.2995774893230896,0.16,543.9908885936509,3.09448192526457,3.5300000000000002,-1.1381014655632946,1181.2738,2.0409200000000003,14.33,1.58934507960356,-1.1818127357419623,13.7788,-0.5606179787091546,-0.6426012630308486,0.17783738391815548,-0.0005717171717171719,0.0393219912779277,0.0009434343434343428,0.06705263447639838,0.00082020202020202,0.03074002418391818
8448_33,392.5300000000001,4.039999999999999,3.925300000000001,100.0,2.5207036537443277,6.353946910000001,4.664968059912092,9.43,9.43,-1.38,910.76,8.559999999999999,9.1076,100.0,3.1770917896718065,10.093912240000002,9.645843146143315,17.88,17.88,1.99,129.25,0.705,1.2925,100.0,2.53749694581097,6.43889075,2.8477090792424704,9.19,9.19,-3.11,392.53,1.3127460903708355,1.2965974689531072,3.914231666666667,2.2294867152744433,0.08,672.7001458010368,4.7817201517317285,3.7,0.6421684084641497,2176.192699999999,2.0860879999999997,10.809999999999999,-0.7000684102362391,0.15563366234867904,910.76,1.342966902825184,1.2952860489893816,9.033798333333333,2.6242438985411733,0.0,1006.9641914652184,4.425752965227364,3.1100000000000003,0.3488396273081609,9304.229,2.399264,15.889999999999999,0.5898169051405069,0.8396589444186118,129.25,0.8069633403437088,1.6790854741459005,1.330198333333334,1.7164408293506923,0.27,649.8635850622292,3.7154949628044123,1.5175,1.963247153432085,810.9446999999999,1.7262999999999997,12.299999999999999,2.1841990266911875,1.4396041213857653,14.900799999999998,0.06965676975548564,-0.16006250484793794,0.08478849044243426,0.0005797979797979809,0.06651425909220858,0.0002404040404040411,0.08576447890741828,-0.0004868686868686865,0.04115962679706493
8448_34,-240.65,-2.375,-2.4065,100.0,2.435715244029975,5.93270875,3.424025554811178,2.56,11.69,-11.69,890.23,8.219999999999999,8.9023,100.0,2.9729574013093427,8.83847571,9.385596464796471,19.19,19.19,4.48,-206.48,-1.82,-2.0648,100.0,1.771212285413581,3.1371929600000006,2.72040291133501,3.3,7.7,-7.7,240.65,1.2392254848286677,1.3851023901828248,-2.4375899999999997,1.941922022505721,0.22,632.5915815351656,4.832729172732213,2.6225,-1.012140138803231,1172.3950999999997,1.7987,14.25,2.137811804999318,-0.9207795572241309,890.23,1.1575311926321339,1.3545377594662127,8.940226666666668,2.545926297233934,0.0,862.7218915874715,4.415775850548306,3.5075000000000003,0.3339538547689184,8808.9421,2.2816980000000004,14.71,1.3680440801924822,1.230526787606916,206.48,1.2460748932642116,1.3533394165569692,-2.0594550000000003,1.4687843503970477,0.12,355.80082167570544,4.966170539437484,2.05,-0.8578130014595027,740.0591999999999,1.3494719999999998,11.0,0.8585428431929332,-0.36794972435339485,13.825000000000005,-0.22637027973006257,-0.14151560437210184,-0.4272103307072223,0.00042424242424242393,0.06067211612372795,-0.0004565656565656579,0.06917253521889542,-2.2222222222220932e-05,0.044363638663501986
8448_35,406.74,4.35,4.067399999999999,100.0,2.5667861695123726,6.588391239999998,4.8095877162185126,9.81,9.81,-1.18,903.95,8.73,9.0395,100.0,3.549480349290583,12.598810749999998,9.711404172415026,18.2,18.2,1.5,131.50999999999996,0.825,1.3150999999999995,100.0,2.535146739342715,6.426968990000001,2.8559511550444974,9.23,9.23,-3.41,406.74,1.35394191829683,1.2850118554643617,4.086525,2.276169295543015,0.14,721.6136495007565,4.660863866876733,3.607499999999999,0.6310631286601694,2313.2134000000005,2.069356,10.99,-0.717031584817148,0.03908486197833179,903.95,1.2905669383211549,1.3234506650353979,9.007495,2.9967903704576804,0.0,1423.5700111351464,4.324181583190082,3.7200000000000006,0.3926633496643158,9431.1371,2.7352800000000004,16.7,0.3859036252180319,0.5437417845474677,131.51,0.907858482827609,1.5828387269887871,1.3466233333333328,1.7866479525464682,0.24,724.5920939102987,4.025397444250101,1.5275,1.9277216480440391,815.6456999999999,1.6792299999999998,12.64,2.0856557711315276,1.3203400954066624,15.038000000000002,0.1405048658671065,-0.13167605540654254,0.11635727695426261,9.292929292929279e-05,0.06985574349686681,-0.0006323232323232289,0.09207836674200578,-0.00020000000000000096,0.04626298125222189
8448_36,375.22,3.91,3.7522,100.0,2.9261242557348788,8.56220316,4.758277839723108,10.88,10.88,-1.84,901.14,8.31,9.0114,100.0,3.2959839259316785,10.86351004,9.595250908652677,17.86,17.86,2.87,152.14999999999998,0.8200000000000001,1.5215,100.0,2.7274920256528707,7.43921275,3.123167462689121,9.38,9.38,-3.41,375.22,1.202717195102173,1.3069018875773186,3.6849416666666666,2.5396107850327656,0.12,875.7885767339475,4.16204752843951,4.06,0.779842294050125,2264.1208,2.441356,12.72,-0.6453496378189465,0.3547263133173352,901.14,1.1179829344337535,1.4058922315964388,8.971826666666665,2.771626520163123,0.0,1069.0624771703212,4.073026310000924,3.8625000000000007,0.3657571438324432,9206.884,2.635596,14.989999999999998,-0.14260018615292447,0.64648105313913,152.14999999999998,0.8595589519089863,1.5937976187559917,1.53613,1.903321948993437,0.2,721.696561320439,3.97340484045946,1.855,1.792633602137937,975.4175000000001,1.9325,12.790000000000001,1.6604006415227284,1.4315334858772166,14.8615,-0.09474042309850479,-0.13569664654795016,0.20205265822435317,0.0007252525252525255,0.07074055363061936,0.00034141414141414066,0.07406834001069282,-0.00012323232323232388,0.04712501925789672
8448_37,367.08,3.68,3.6708,100.0,4.971941206410229,24.72019936,6.18020808711163,15.28,15.28,-6.47,855.02,8.065,8.5502,100.0,7.093653780669029,50.31992396,11.109718448277617,19.42,19.42,-3.45,150.32999999999998,1.385,1.5033,100.0,3.430557113647869,11.76872211,3.745481677968803,10.38,10.38,-6.78,367.08000000000004,1.4182899392809871,1.2151439878779398,3.645979999999999,4.838765728611877,0.38,2479.214484276289,4.298283110092529,7.8725000000000005,1.3544571228098041,3819.4972,4.1596,21.75,-0.7451636011043878,0.09332486302827414,855.02,1.1144178079153373,1.3181531347798203,8.668375,7.030783718451702,0.2,5053.918242429275,3.4199281631760288,12.815,0.8296477018863919,12342.584399999998,6.360812000000001,22.87,-1.4179430383420413,-0.04054409981187649,150.32999999999998,1.3736175345645258,1.1691340244305735,1.4656699999999998,3.475845747687129,0.34,1180.1382013496022,4.288902494041402,4.234999999999999,2.282017636963926,1402.8633000000002,2.7430319999999995,17.16,-0.163321859164812,0.1096891933050145,16.9865,0.663737006674003,0.10810162128827458,-0.09216924842380501,0.0003111111111111094,0.14174357904249324,-0.0011616161616161598,0.1589023476932878,0.0013010101010101013,0.09472017000111592
8448_38,412.13000000000005,4.29,4.121300000000001,100.0,2.600847421514765,6.76440731,4.873348027793623,10.0,10.0,-0.57,904.7999999999998,8.77,9.047999999999998,100.0,3.259826682509363,10.62647,9.61731636164684,17.77,17.77,1.88,124.07999999999998,0.885,1.2408,100.0,2.6171047667221887,6.849237360000001,2.896346319071668,10.95,10.95,-3.17,412.13,1.3201975261596808,1.2585718888863449,4.210421666666667,2.3728530375666326,0.06,655.5924293425578,4.250296419383972,3.84,0.631074520543218,2374.9520999999995,2.122996,10.57,-0.7683716639345524,0.16695463418147277,904.8,1.3015181815320687,1.3137307664982416,9.006058333333334,2.8138013594563613,0.0,1045.8559053472236,4.233599282631742,3.16,0.3602814635841472,9249.2774,2.45044,15.89,0.3013635522351725,0.6054570352703335,124.08000000000001,0.9233300522473525,1.4874727514770392,1.2155333333333336,1.9118911609639035,0.27,756.3393449458035,3.8761143764369748,1.4375,2.1092075811752005,838.8822,1.6945759999999999,14.12,3.2112411752180954,1.5828488103875604,15.081700000000001,0.10054355370714319,-0.0612277081388827,0.2416150738205167,-0.0014161616161616182,0.06901846145510958,-8.48484848484842e-05,0.08528195466001944,0.0007434343434343443,0.04857244544895958
8448_39,-335.6600000000001,-3.3,-3.3566000000000007,100.0,2.336829570165527,5.460772440000002,4.08993105076357,1.84,8.77,-8.77,903.94,8.45,9.0394,100.0,3.3278313719297743,11.074461640000004,9.632508188421124,19.38,19.38,1.76,-157.31,-1.4,-1.5731,100.0,2.1727768845419906,4.720959389999999,2.682462115296319,3.34,6.82,-6.82,335.66,1.0960435214532693,1.5187539031042132,-3.432493333333334,1.7404124805320242,0.1,559.9776026936701,4.43755141155013,3.4699999999999993,-0.6961894685591153,1672.7536,1.915532,10.61,-0.398870263659739,-0.25557938079349424,903.94,1.2304166053514662,1.3277146811545446,9.110431666666667,2.9042758831193587,0.0,1358.6422443158478,4.510407956176278,3.257500000000001,0.3681473739329794,9278.521399999998,2.5135039999999997,17.619999999999997,0.6431598202174964,0.8289752837177717,157.31,1.1074903091737227,1.4818776545599082,-1.6411683333333336,1.7064124305160828,0.2,360.7162610104417,5.06136094044304,2.2775000000000003,-1.3812070971597423,719.5603000000001,1.6689479999999997,10.16,0.030606542581246732,-0.04429614113031929,14.6795,-0.29886666474466034,-0.1289810264972296,-0.3335347217945424,0.0010282828282828277,0.051483299322911825,-0.0012707070707070696,0.08230484018380613,0.0010161616161616174,0.04836893298591672
